|           RA |          DEC |  Vmag |         Source | idx | source_x | source_y | source_peak |      source_RA |    source_DEC |    source_fwhm | residual_aperture_sum | residual_aperture_sum_err |      instrmag |     instrmag_err |           alt |
| 339.34360749 |  51.54537399 |  4.64 | I/239/hip_main |  10 |  883.951 |  513.029 |     57137.2 |  339.359754613 | 51.5226796066 |  0.94319029831 |           72197.37139 |             443.850353855 | 9.88857849696 | 0.00667029317911 | 56.2216236885 |
| 340.26149486 |  51.75848301 |  6.77 | I/239/hip_main | 152 |  882.009 |  536.009 |      7639.7 |   340.28086254 | 51.7411475387 | 0.993283317533 |         10269.6519551 |             367.101648738 | 7.77116434587 |  0.0387846920831 | 55.6488811037 |
| 342.54204508 |  50.67691966 |  6.23 | I/239/hip_main | 130 |  935.922 |   577.94 |     11127.1 |  342.558827151 | 50.6698710674 |  1.00652151268 |         15838.1120896 |             373.755888529 |  8.2415335631 |  0.0256043862273 | 54.1930952889 |
| 344.10832784 |  49.73355094 |  4.99 | I/239/hip_main |  46 |  979.924 |  606.866 |     30153.8 |  344.114129168 | 49.7420338416 |  1.04648190504 |         48234.6388263 |             414.454383831 | 9.45067260987 | 0.00932282312875 | 53.1301149499 |
| 344.79319251 |  52.65445283 |  6.31 | I/239/hip_main | 149 |  874.311 |  646.014 |     8087.17 |  344.820076531 | 52.6426586953 |   1.0872795008 |         14912.3216282 |             373.128160997 |  8.1761381874 |   0.027148291512 | 52.8837430182 |
| 346.04513231 |  50.05168397 |  4.64 | I/239/hip_main |  28 |  977.888 |  655.878 |     42547.8 |    346.0497665 | 50.0639182887 |  1.04204223487 |         67098.3896214 |             437.839610695 | 9.80905527531 | 0.00707999074618 | 51.9237323634 |
| 346.79188553 |  52.81656940 |  6.12 | I/239/hip_main |  80 |  877.109 |  692.104 |     12380.7 |  346.813027495 | 52.8117606724 |  1.02728049975 |         18854.4966441 |              379.05374982 | 8.43081238901 |  0.0218130097195 | 51.6867369187 |
| 348.55976495 |  50.61790845 |  6.32 | I/239/hip_main | 127 |  967.073 |  719.793 |     7599.06 |  348.555979291 | 50.6404562447 |  1.13074186248 |         14745.6628076 |             370.871786604 | 8.16393577895 |  0.0272891014609 | 50.4056385914 |
| 348.90711543 |  70.88808538 |  5.55 | I/239/hip_main |  43 |  208.761 |  832.944 |     12023.5 |  348.938709232 | 70.8981877012 |  1.41357981079 |         33592.1365628 |             398.275066296 | 9.05786910047 |    0.01286397625 | 48.5860845256 |
| 349.17580980 |  53.21404995 |  5.58 | I/239/hip_main |  48 |  871.115 |  748.214 |     16822.4 |  349.193144768 | 53.2139699415 |  1.06845280637 |         30156.4569687 |              393.62538682 | 8.94072582169 |  0.0141622586879 | 50.2875016372 |
